osm_type,osm_id,poi_name,poi_category,latitude,longitude,raw_tags
node,11842861789,,commercial,6.849665,79.8645289,"{""addr:housenumber"": ""10"", ""addr:street"": ""Railway Station Road"", ""name:en"": ""foodcity"", ""opening_hours"": ""Su-Fr 09:00-22:00"", ""shop"": ""supermarket""}"
node,11842871786,,commercial,6.85108,79.8627274,"{""name:en"": ""Cargils"", ""shop"": ""supermarket""}"
node,11842911170,,commercial,6.8508443,79.8624579,"{""shop"": ""supermarket""}"
node,11842920970,,food,6.8513988,79.8626288,"{""amenity"": ""restaurant"", ""name:en"": ""AL-BARAKA""}"
node,11842921794,,school,6.8492376,79.867935,"{""addr:street"": ""Temple Road"", ""amenity"": ""college"", ""name:en"": ""Subodha adarsha kanishta vidyalaya""}"
node,11842923969,,school,6.8511164,79.8639902,"{""amenity"": ""college"", ""name:en"": ""MSTI""}"
node,11842924070,,school,6.8419008,79.8673831,"{""addr:housenumber"": ""7"", ""amenity"": ""college"", ""name:en"": ""suboda adarsha colleg""}"
node,11842927175,,tourism,6.8501862,79.8653289,"{""addr:housenumber"": ""5"", ""addr:street"": ""Galle Road"", ""name:en"": ""masara hotel"", ""tourism"": ""hotel""}"
node,11842927176,,religious,6.8551888,79.8635175,"{""amenity"": ""place_of_worship"", ""name:en"": ""CACM Church""}"
node,11842940369,CACM church,religious,6.8534486,79.8634991,"{""addr:street"": ""Senanayake Place"", ""amenity"": ""place_of_worship"", ""name"": ""CACM church"", ""name:en"": ""CACM chchurch"", ""opening_hours"": ""24/7""}"
node,11842950270,,food,6.8509393,79.8679117,"{""amenity"": ""fast_food"", ""name:en"": ""KFC""}"
node,11842960670,,commercial,6.8514184,79.8663984,"{""addr:street"": ""Dehiwela-Maharagama Road"", ""name:en"": ""food city"", ""shop"": ""supermarket""}"
node,11842962692,,religious,6.8493995,79.8647876,"{""addr:housenumber"": ""11"", ""addr:street"": ""Galle Road"", ""amenity"": ""place_of_worship"", ""name:en"": ""buddhism temple""}"
node,11842965710,,hospital,6.8494075,79.8650781,"{""addr:housenumber"": ""10"", ""addr:street"": ""Galle Road"", ""amenity"": ""clinic"", ""name:en"": ""dehiwal urban health muster""}"
node,11842967690,,hospital,6.8522939,79.8659735,"{""addr:housenumber"": ""221"", ""addr:postcode"": ""10350"", ""addr:street"": ""Galle Road"", ""amenity"": ""hospital"", ""name:en"": ""Sri Jeewarakshaka Bhayshajyalaya Ayurvedic Medical Center"", ""opening_hours"": ""Su-Fr 09:00-06:00"", ""phone"": ""0112725758""}"
node,11842977983,,food,6.8535027,79.8657932,"{""addr:housenumber"": ""183"", ""addr:postcode"": ""10350"", ""addr:street"": ""Galle Road"", ""amenity"": ""restaurant"", ""name:en"": ""Vaishnavi Vihar"", ""opening_hours"": ""Mo-Su 06:30-10:00"", ""phone"": ""0112727475""}"
node,11843006169,,bus_stop,6.8509062,79.8623123,"{""addr:street"": ""Railway Station Road"", ""amenity"": ""bus_station"", ""name:en"": ""Dehiala railway station""}"
node,11843016400,,religious,6.8532896,79.8670974,"{""addr:housenumber"": ""10350"", ""addr:street"": ""Malwatte Road"", ""amenity"": ""place_of_worship"", ""name:en"": ""Abhayasela Chethiyaramaya""}"
node,11843054575,,commercial,6.8513189,79.8665595,"{""addr:housenumber"": ""21"", ""addr:postcode"": ""10350"", ""addr:street"": ""Hill Street"", ""name:en"": ""Cargils Express"", ""opening_hours"": ""Mo-Su 08:00-10:00"", ""shop"": ""supermarket""}"
node,11843066869,,commercial,6.8513461,79.8663687,"{""addr:housenumber"": ""09"", ""addr:postcode"": ""10350"", ""addr:street"": ""Hill Street"", ""name:en"": ""Lucky Store"", ""opening_hours"": ""Mo-Su 09:00-10:00"", ""shop"": ""supermarket""}"
node,11862652001,,fuel_station,6.8539368,79.8658536,"{""addr:housenumber"": ""173"", ""addr:postcode"": ""10350"", ""addr:street"": ""Galle Road"", ""amenity"": ""fuel"", ""name:en"": ""Ceypetco"", ""opening_hours"": ""Mo-Su 05:00-11:00"", ""phone"": ""0112716470""}"
node,11862652180,,hospital,6.8522186,79.8660313,"{""addr:housenumber"": ""221"", ""addr:postcode"": ""10350"", ""addr:street"": ""Galle Road"", ""amenity"": ""hospital"", ""name:en"": ""Sri Jeewarakshaka Bhayshajyalaya"", ""opening_hours"": ""Su-Fr 09:00-18:00"", ""phone"": ""0112725758""}"
node,11862652191,,food,6.8512209,79.8678351,"{""addr:housenumber"": ""35"", ""addr:postcode"": ""10350"", ""addr:street"": ""Hill Street"", ""amenity"": ""cafe"", ""name:en"": ""Barista"", ""opening_hours"": ""Mo-Su 08:00-10:00"", ""phone"": ""0112725951""}"
node,11862652313,Metropolitn College,school,6.8511982,79.8676804,"{""addr:housenumber"": ""33"", ""addr:postcode"": ""10350"", ""addr:street"": ""Hill Street"", ""amenity"": ""college"", ""name"": ""Metropolitn College"", ""opening_hours"": ""Mo-Su 09:00-05:00"", ""phone"": ""0112712700"", ""website"": ""http://www.metropolitacollege.lk""}"
node,11862652382,,food,6.853492,79.865858,"{""addr:housenumber"": ""183"", ""addr:postcode"": ""10350"", ""addr:street"": ""Galle Road"", ""amenity"": ""restaurant"", ""name:en"": ""Vaishnavi Vihar"", ""opening_hours"": ""Mo-Su 06:30-10:00"", ""phone"": ""0112727475""}"
node,11862652389,,commercial,6.8513132,79.8667531,"{""addr:housenumber"": ""21"", ""addr:postcode"": ""10350"", ""addr:street"": ""Hill Street"", ""name:en"": ""Cargils Food City"", ""opening_hours"": ""Mo-Su 08:00-10:00"", ""shop"": ""supermarket""}"
node,11862652577,,religious,6.8532706,79.8671442,"{""addr:postcode"": ""10350"", ""addr:street"": ""Malwatte Road"", ""amenity"": ""place_of_worship"", ""name:en"": ""අභයසේල චේතියාරාමය""}"
node,12002014234,Piyasena,commercial,6.8492954,79.8660824,"{""check_date"": ""2024-06-23"", ""name"": ""Piyasena"", ""shop"": ""supermarket""}"
node,12002014236,Mathara Rathu Bath Kade,food,6.8501687,79.8660967,"{""amenity"": ""restaurant"", ""check_date"": ""2024-06-23"", ""name"": ""Mathara Rathu Bath Kade""}"
node,12002014237,New Pillows Hotel,tourism,6.8502996,79.8661159,"{""check_date"": ""2024-06-23"", ""name"": ""New Pillows Hotel"", ""tourism"": ""hotel""}"
node,12002014243,Sri Subodharama Raja Maha Viharaya,religious,6.8489484,79.8679098,"{""amenity"": ""place_of_worship"", ""check_date"": ""2024-06-23"", ""name"": ""Sri Subodharama Raja Maha Viharaya"", ""religion"": ""buddhist""}"
node,12002014245,Southeren Fried Chicken,food,6.8508918,79.8680907,"{""amenity"": ""restaurant"", ""check_date"": ""2024-06-23"", ""name"": ""Southeren Fried Chicken""}"
node,12002014246,KFC,food,6.8509377,79.8679484,"{""amenity"": ""restaurant"", ""check_date"": ""2024-06-23"", ""name"": ""KFC""}"
node,12014266945,As'sada,commercial,6.8512387,79.8672259,"{""name"": ""As'sada"", ""shop"": ""convenience""}"
node,12087652609,Sri Sudarshana Primary School,school,6.7943539,79.9118124,"{""amenity"": ""school"", ""name"": ""Sri Sudarshana Primary School""}"
node,12091187899,Seewali Bakery,food,6.7944949,79.9124417,"{""amenity"": ""fast_food"", ""name"": ""Seewali Bakery""}"
node,12167428716,p & s,food,6.784167,79.8845787,"{""addr:city"": ""moratuwa"", ""addr:postcode"": ""10400"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""name"": ""p & s"", ""opening_hours"": ""Mo-Su 08:00-22:00""}"
node,12260616795,,food,6.8799322,79.9346532,"{""amenity"": ""fast_food"", ""name:signed"": ""no""}"
node,12388308625,Big Taste,food,6.8350413,79.8674677,"{""addr:housenumber"": ""485"", ""addr:street"": ""Galle Road"", ""amenity"": ""restaurant"", ""check_date"": ""2024-12-01"", ""cuisine"": ""barbecue"", ""internet_access"": ""no"", ""name"": ""Big Taste"", ""phone"": ""+94 72 848 4027"", ""wheelchair"": ""no""}"
node,12401966986,Holy Family Convent,school,6.8568947,79.8639997,"{""amenity"": ""school"", ""name"": ""Holy Family Convent""}"
node,12402598679,Navajeevana Health care centre,hospital,6.8514888,79.8647643,"{""addr:city"": ""Dehiwala"", ""addr:housenumber"": ""1/1"", ""addr:street"": ""P.T.De Silva Mawatha"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Navajeevana Health care centre""}"
node,12402598680,Dehiwala Bus Stop,bus_stop,6.8512749,79.8650205,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Dehiwala Bus Stop"", ""public_transport"": ""platform"", ""route_ref"": ""176, 119, 163""}"
node,12402598681,,bus_stop,6.8512811,79.8664065,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node,12467117483,Cargills Food City,commercial,6.832939,79.9067727,"{""branch"": ""Werahera"", ""brand"": ""Cargills Food City"", ""brand:wikidata"": ""Q58353955"", ""level"": ""0"", ""name"": ""Cargills Food City"", ""operator"": ""Cargills Ceylon"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""supermarket""}"
node,12491900185,1979 Family Restaurant,food,6.8350481,79.9049838,"{""amenity"": ""restaurant"", ""cuisine"": ""sri_lankan"", ""live_music"": ""yes"", ""name"": ""1979 Family Restaurant"", ""opening_hours"": ""Mon-Su 11:00-23:00""}"
node,12495138658,Keystone Pharmacy,hospital,6.8345116,79.9052693,"{""amenity"": ""pharmacy"", ""name"": ""Keystone Pharmacy"", ""shop"": ""chemist""}"
node,12495157812,Grand Royal Restaurant,food,6.8332612,79.9061853,"{""amenity"": ""restaurant"", ""cuisine"": ""sri_lankan"", ""name"": ""Grand Royal Restaurant""}"
node,12495157813,Grand Royal Coffee Shop,food,6.8333265,79.9062295,"{""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""name"": ""Grand Royal Coffee Shop""}"
node,12495328649,,hospital,6.833098,79.9067979,"{""amenity"": ""pharmacy"", ""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""shop"": ""chemist""}"
node,12495328650,Sameera Pharmacy,hospital,6.833168,79.9072394,"{""amenity"": ""pharmacy"", ""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""name"": ""Sameera Pharmacy"", ""shop"": ""chemist""}"
node,12495408527,Gagana Pharmacy,hospital,6.8422574,79.9087727,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Gagana Pharmacy"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""chemist""}"
node,12495410559,Twister Pharmacy,hospital,6.8371751,79.9036255,"{""amenity"": ""pharmacy"", ""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""name"": ""Twister Pharmacy""}"
node,12495446228,Cargills Food City Express,commercial,6.8417932,79.9064489,"{""brand"": ""Cargills Food City"", ""brand:wikidata"": ""Q58353955"", ""name"": ""Cargills Food City Express"", ""operator"": ""Cargills Ceylon"", ""shop"": ""supermarket""}"
node,12495451660,S H G Hela Osu,hospital,6.8394586,79.9026755,"{""addr:city"": ""Boralesgamuwa"", ""addr:housenumber"": ""217"", ""addr:postcode"": ""10290"", ""addr:street"": ""Colombo - Horana Road"", ""amenity"": ""pharmacy"", ""dispensing"": ""no"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""name"": ""S H G Hela Osu"", ""pharmacy"": ""ayurvedic""}"
node,12504638650,,hospital,6.8404133,79.900909,"{""amenity"": ""pharmacy"", ""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy""}"
node,12520124827,Keells Super - Raththanapitiya,commercial,6.8490693,79.895943,"{""addr:city"": ""Raththanapitiya"", ""addr:housenumber"": ""235"", ""addr:street"": ""Colombo-Piliyandala-Horana Road"", ""name"": ""Keells Super - Raththanapitiya"", ""operator"": ""Jay Kay Marketing Pvt Ltd"", ""shop"": ""supermarket""}"
node,12526464569,Hot Master Restaurant,food,6.8315477,79.9088667,"{""amenity"": ""restaurant"", ""cuisine"": ""sri_lankan"", ""name"": ""Hot Master Restaurant"", ""opening_hours"": ""Mo-Su 17:00-00:00""}"
node,12526464570,Hot Master Cabin,food,6.8315815,79.9088156,"{""amenity"": ""restaurant"", ""cuisine"": ""sri_lankan"", ""name"": ""Hot Master Cabin"", ""opening_hours"": ""Mo-Su 11:30-23:30""}"
node,12526488051,Ken Food Center,food,6.841551,79.9043843,"{""air_conditioning"": ""no"", ""amenity"": ""restaurant"", ""cuisine"": ""sri_lankan"", ""name"": ""Ken Food Center"", ""takeaway"": ""yes""}"
node,12526520433,Nest Family Restaurant,food,6.8415748,79.9042116,"{""addr:city"": ""Boralesgamuwa"", ""addr:housenumber"": ""468"", ""addr:postcode"": ""10290"", ""addr:street"": ""Lake Road"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""cuisine"": ""sri_lankan"", ""name"": ""Nest Family Restaurant"", ""outdoor_seating"": ""yes""}"
node,12531744328,Barista,food,6.8304855,79.9098908,"{""amenity"": ""cafe"", ""branch"": ""Boralesgamuwa"", ""brand"": ""Barista"", ""brand:wikidata"": ""Q644735"", ""cuisine"": ""coffee_shop"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""name"": ""Barista"", ""outdoor_seating"": ""yes"", ""takeaway"": ""yes""}"
node,12531835447,Sarva Medical and Wound Care Clinic,hospital,6.8404662,79.898932,"{""addr:city"": ""Boralesgamuwa"", ""addr:housenumber"": ""93"", ""addr:postcode"": ""10290"", ""addr:street"": ""Dehiwela-Maharagama Road"", ""air_conditioning"": ""yes"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""general;wound_care"", ""name"": ""Sarva Medical and Wound Care Clinic"", ""opening_hours"": ""Mo-Su 07:30-21:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""website"": ""https://www.sarvamedical.lk/""}"
node,12531941873,Shoulders by Harpos,food,6.8829813,79.8674909,"{""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""cuisine"": ""greek"", ""level"": ""0"", ""live_music"": ""yes"", ""name"": ""Shoulders by Harpos"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""reservation"": ""yes""}"
node,12531962147,Colombo Steak House,food,6.882908,79.8673904,"{""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""branch"": ""Havelock City Mall"", ""cuisine"": ""steak_house"", ""diet:halal"": ""yes"", ""level"": ""0"", ""name"": ""Colombo Steak House"", ""outdoor_seating"": ""yes""}"
node,12538890186,,commercial,6.8397384,79.9085503,"{""shop"": ""convenience""}"
node,12538908148,,commercial,6.8390964,79.9086392,"{""shop"": ""convenience""}"
node,12538911373,,religious,6.8390308,79.9086976,"{""amenity"": ""place_of_worship"", ""material"": ""concrete"", ""religion"": ""buddhist"", ""statue"": ""buddha""}"
node,12538914325,,commercial,6.8387048,79.9085367,"{""shop"": ""convenience""}"
node,12538963806,,commercial,6.8364334,79.9087585,"{""shop"": ""convenience""}"
node,12538963851,,commercial,6.8366641,79.9101664,"{""shop"": ""convenience""}"
node,12538987931,,commercial,6.8389716,79.9118263,"{""shop"": ""convenience""}"
node,12538987936,,commercial,6.8393799,79.9127341,"{""shop"": ""convenience""}"
node,12538987941,,commercial,6.8401016,79.9127615,"{""shop"": ""convenience""}"
node,12538987946,,commercial,6.840762,79.9126159,"{""shop"": ""convenience""}"
node,12538987951,Remedwin Chemists,hospital,6.8426747,79.9120087,"{""amenity"": ""pharmacy"", ""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""name"": ""Remedwin Chemists""}"
node,12538990839,,commercial,6.8369431,79.9109222,"{""shop"": ""convenience""}"
node,12566711750,Cargills Food City,commercial,6.8825931,79.8676665,"{""brand"": ""Cargills Food City"", ""brand:wikidata"": ""Q58353955"", ""level"": ""-1"", ""name"": ""Cargills Food City"", ""operator"": ""Cargills Ceylon Pvt Lrd"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""supermarket""}"
node,12566754093,Healthguard Pharmacy,hospital,6.8825351,79.8677007,"{""amenity"": ""pharmacy"", ""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""level"": ""-1"", ""name"": ""Healthguard Pharmacy"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""chemist""}"
node,12581405671,Lak Stores,commercial,6.834504,79.9052814,"{""name"": ""Lak Stores"", ""shop"": ""convenience""}"
node,12581435173,Stadium Restaurant,food,6.83512,79.9053343,"{""amenity"": ""restaurant"", ""name"": ""Stadium Restaurant""}"
node,12638794864,Family Medi Care,hospital,6.8315549,79.9088379,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Family Medi Care""}"
node,12645155657,Culture Colombo,food,6.8821993,79.8611004,"{""amenity"": ""restaurant"", ""name"": ""Culture Colombo""}"
node,12669250301,Soul Beach Colombo,food,6.8573206,79.8604239,"{""amenity"": ""restaurant"", ""name"": ""Soul Beach Colombo""}"
node,12709482902,Wanduramulla Watte Bus Stop,bus_stop,6.7153368,79.9354339,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Wanduramulla Watte Bus Stop"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node,12777717906,,hospital,6.841653,79.901608,"{""amenity"": ""pharmacy"", ""dispensing"": ""yes"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy""}"
node,12796837649,Sri Sudarmarathnaramaya Temple,religious,6.7782823,79.9032375,"{""amenity"": ""place_of_worship"", ""name"": ""Sri Sudarmarathnaramaya Temple"", ""religion"": ""buddhist""}"
node,12855792121,Sasuna Senasuna,religious,6.8531069,79.9011743,"{""addr:city"": ""colombo"", ""addr:country"": ""LK"", ""addr:street"": ""Andiris Mawatha"", ""amenity"": ""place_of_worship"", ""denomination"": ""theravada"", ""name"": ""Sasuna Senasuna"", ""religion"": ""buddhist""}"
node,13061424303,"Faculty of Engineering, University of Sri Jayewardenepura",school,6.8235913,79.9682511,"{""amenity"": ""university"", ""internet_access"": ""wlan"", ""name"": ""Faculty of Engineering, University of Sri Jayewardenepura"", ""opening_hours"": ""Mo-Sa 06:00-17:30""}"
node,13105632225,The Villa In Lavinia,tourism,6.8444657,79.8634833,"{""name"": ""The Villa In Lavinia"", ""tourism"": ""hotel""}"
node,13136409601,Rasa Ebula,food,6.8575305,79.9083349,"{""alt_name"": ""රස ඇඹුල"", ""amenity"": ""restaurant"", ""name"": ""Rasa Ebula"", ""outdoor_seating"": ""no"", ""self_service"": ""no""}"
node,13138441501,Rice and Kottu,food,6.857145,79.9079755,"{""amenity"": ""restaurant"", ""name"": ""Rice and Kottu"", ""opening_hours"": ""Mo-Su 11:00-00:00"", ""outdoor_seating"": ""no"", ""self_service"": ""no""}"
node,13254694215,Gandhi Lodge Vegetarian,food,6.8724161,79.8615722,"{""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Gandhi Lodge Vegetarian""}"
node,13256188571,Barista,food,6.8670106,79.8629221,"{""addr:housenumber"": ""519"", ""addr:street"": ""Galle Road"", ""amenity"": ""cafe"", ""brand"": ""Barista"", ""brand:wikidata"": ""Q644735"", ""check_date"": ""2025-12-09"", ""cuisine"": ""coffee_shop"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""name"": ""Barista"", ""opening_hours"": ""08:00-22:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+94 112 360 806"", ""takeaway"": ""yes"", ""website"": ""https://barista.lk/"", ""wheelchair"": ""no""}"
node,13339304259,Juice Junction,food,6.8665594,79.8780977,"{""addr:city"": ""Colombo"", ""addr:housenumber"": ""11D"", ""addr:postcode"": ""10350"", ""addr:street"": ""Hospital Road"", ""amenity"": ""fast_food"", ""contact:facebook"": ""https://web.facebook.com/juicejunctionsl"", ""cuisine"": ""juice;burger;sandwich;bubble_tea"", ""delivery"": ""yes"", ""diet:chicken"": ""yes"", ""diet:halal"": ""yes"", ""diet:healthy"": ""yes"", ""mobile"": ""+94 76 662 3956"", ""name"": ""Juice Junction"", ""name:en"": ""Juice Junction"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""operator"": ""M.WiKi Ziyad"", ""phone"": ""+94 77 662 3956"", ""website"": ""https://web.facebook.com/juicejunctionsl""}"
